[RTREE] This is node 1008 at depth: 4, the bounding box is (894.804,209.953), (973.64,856.398), leaf: 0, edge: 1
[RTREE] This is node 798 at depth: 4, the bounding box is (-499.59,-179.843), (-230.005,878.814), leaf: 0, edge: 1
[RTREE] This is node 803 at depth: 4, the bounding box is (-348.565,14.4892), (-176.349,825.23), leaf: 0, edge: 1
[RTREE] This is node 804 at depth: 3, the bounding box is (-538.611,-179.843), (577.502,905.947), leaf: 1, edge: 0
[RTREE] This is node 1095 at depth: 2, the bounding box is (-786.925,-551.107), (810.155,982.269), leaf: 0, edge: 0
[RTREE] This is node 381 at depth: 4, the bounding box is (479.234,389.265), (755.735,401.767), leaf: 0, edge: 1
[RTREE] This is node 1129 at depth: 4, the bounding box is (405.44,549.549), (613.003,668.706), leaf: 0, edge: 1
[RTREE] This is node 1133 at depth: 3, the bounding box is (405.44,389.265), (755.735,668.706), leaf: 1, edge: 0
[RTREE] This is node 373 at depth: 4, the bounding box is (354.666,-525.968), (672.636,420.186), leaf: 0, edge: 1
[RTREE] This is node 394 at depth: 4, the bounding box is (428.19,67.238), (469.244,228.457), leaf: 0, edge: 1
[RTREE] This is node 395 at depth: 3, the bounding box is (354.666,-525.968), (672.636,420.186), leaf: 1, edge: 0
[RTREE] This is node 1156 at depth: 2, the bounding box is (354.666,-525.968), (755.735,668.706), leaf: 0, edge: 0
[RTREE] This is node 352 at depth: 4, the bounding box is (-663.549,-758.503), (-425.054,-268.432), leaf: 0, edge: 1
[RTREE] This is node 1126 at depth: 3, the bounding box is (-663.549,-758.503), (-425.054,-268.432), leaf: 1, edge: 0
[RTREE] This is node 379 at depth: 4, the bounding box is (-967.353,-925.085), (-344.929,-411.506), leaf: 0, edge: 1
[RTREE] This is node 1120 at depth: 4, the bounding box is (-944.297,-823.059), (-165.306,95.9064), leaf: 0, edge: 1
[RTREE] This is node 627 at depth: 4, the bounding box is (-996.46,-923.072), (436.578,-92.639), leaf: 0, edge: 1
[RTREE] This is node 234 at depth: 4, the bounding box is (-985.239,-728.268), (665.33,-129.119), leaf: 0, edge: 1
[RTREE] This is node 1128 at depth: 4, the bounding box is (-862.445,-873.734), (-298.158,-6.5038), leaf: 0, edge: 1
[RTREE] This is node 1145 at depth: 4, the bounding box is (-926.683,-689.892), (354.269,-144.537), leaf: 0, edge: 1
[RTREE] This is node 1148 at depth: 4, the bounding box is (-684.259,-292.144), (-17.2764,-284.812), leaf: 0, edge: 1
[RTREE] This is node 1150 at depth: 4, the bounding box is (-820.58,-495.529), (25.1643,-274.67), leaf: 0, edge: 1
[RTREE] This is node 1158 at depth: 4, the bounding box is (-464.482,-542.687), (585.943,16.7583), leaf: 0, edge: 1
[RTREE] This is node 1155 at depth: 3, the bounding box is (-996.46,-925.085), (665.33,95.9064), leaf: 1, edge: 0
[RTREE] This is node 1110 at depth: 4, the bounding box is (-99.8293,-549.935), (385.437,349.869), leaf: 0, edge: 1
[RTREE] This is node 1102 at depth: 4, the bounding box is (64.6273,-793.866), (668.796,-120.831), leaf: 0, edge: 1
[RTREE] This is node 1104 at depth: 4, the bounding box is (-133.253,-765.808), (650.358,-528.763), leaf: 0, edge: 1
[RTREE] This is node 1109 at depth: 4, the bounding box is (-370.286,-433.967), (299.431,379.561), leaf: 0, edge: 1
[RTREE] This is node 1111 at depth: 4, the bounding box is (329.233,-577.25), (556.003,-431.034), leaf: 0, edge: 1
[RTREE] This is node 1116 at depth: 4, the bounding box is (260.163,-835.937), (468.211,-526.923), leaf: 0, edge: 1
[RTREE] This is node 1127 at depth: 4, the bounding box is (291.994,-695.801), (539.7,-368.516), leaf: 0, edge: 1
[RTREE] This is node 1137 at depth: 4, the bounding box is (-44.1609,-855.28), (327.828,93.3944), leaf: 0, edge: 1
[RTREE] This is node 1154 at depth: 4, the bounding box is (-735.836,-815.202), (53.8111,264.348), leaf: 0, edge: 1
[RTREE] This is node 190 at depth: 3, the bounding box is (-735.836,-855.28), (668.796,379.561), leaf: 1, edge: 0
[RTREE] This is node 206 at depth: 4, the bounding box is (-225.176,-637.268), (-205.222,121.935), leaf: 0, edge: 1
[RTREE] This is node 167 at depth: 4, the bounding box is (-822.534,-931.109), (293.094,570.056), leaf: 0, edge: 1
[RTREE] This is node 191 at depth: 4, the bounding box is (-826.768,-526.804), (-101.638,-88.814), leaf: 0, edge: 1
[RTREE] This is node 211 at depth: 4, the bounding box is (-293.04,-454.635), (565.919,435.106), leaf: 0, edge: 1
[RTREE] This is node 212 at depth: 4, the bounding box is (3.76146,-191.344), (241.927,-21.884), leaf: 0, edge: 1
[RTREE] This is node 227 at depth: 4, the bounding box is (-572.945,-373.892), (-93.7261,615.024), leaf: 0, edge: 1
[RTREE] This is node 235 at depth: 4, the bounding box is (-813.607,-386.552), (-408.097,454.06), leaf: 0, edge: 1
[RTREE] This is node 236 at depth: 3, the bounding box is (-826.768,-931.109), (565.919,615.024), leaf: 1, edge: 0
[RTREE] This is node 141 at depth: 4, the bounding box is (-969.343,-150.345), (-312.285,241.995), leaf: 0, edge: 1
[RTREE] This is node 180 at depth: 4, the bounding box is (-954.581,-889.936), (-253.055,219.458), leaf: 0, edge: 1
[RTREE] This is node 202 at depth: 4, the bounding box is (-999.742,-521.592), (48.1228,135.936), leaf: 0, edge: 1
[RTREE] This is node 279 at depth: 4, the bounding box is (-962.369,-488.843), (216.769,104.533), leaf: 0, edge: 1
[RTREE] This is node 283 at depth: 4, the bounding box is (-877.823,-277.449), (547.744,553.893), leaf: 0, edge: 1
[RTREE] This is node 310 at depth: 4, the bounding box is (-897.928,-910.583), (-359.478,85.263), leaf: 0, edge: 1
[RTREE] This is node 338 at depth: 4, the bounding box is (-971.255,-513.901), (-30.0837,115.058), leaf: 0, edge: 1
[RTREE] This is node 369 at depth: 4, the bounding box is (-989.891,-881.82), (-484.421,-17.0617), leaf: 0, edge: 1
[RTREE] This is node 1112 at depth: 3, the bounding box is (-999.742,-910.583), (547.744,553.893), leaf: 1, edge: 0
[RTREE] This is node 95 at depth: 4, the bounding box is (-802.56,-675.062), (821.646,-459.12), leaf: 0, edge: 1
[RTREE] This is node 134 at depth: 4, the bounding box is (-807.034,-820.404), (481.426,326.502), leaf: 0, edge: 1
[RTREE] This is node 228 at depth: 4, the bounding box is (-608.919,-96.8088), (986.425,63.4001), leaf: 0, edge: 1
[RTREE] This is node 285 at depth: 4, the bounding box is (-724.741,-822.455), (997.504,89.7837), leaf: 0, edge: 1
[RTREE] This is node 397 at depth: 4, the bounding box is (-645.477,-877.552), (980.056,-102.924), leaf: 0, edge: 1
[RTREE] This is node 398 at depth: 4, the bounding box is (-786.907,-882.396), (923.021,-596.033), leaf: 0, edge: 1
[RTREE] This is node 1123 at depth: 3, the bounding box is (-807.034,-882.396), (997.504,326.502), leaf: 1, edge: 0
[RTREE] This is node 389 at depth: 4, the bounding box is (875.488,-688.171), (904.511,78.9807), leaf: 0, edge: 1
[RTREE] This is node 144 at depth: 4, the bounding box is (-516.589,-906.959), (803.52,70.4439), leaf: 0, edge: 1
[RTREE] This is node 330 at depth: 4, the bounding box is (533.824,-860.441), (656.401,262.186), leaf: 0, edge: 1
[RTREE] This is node 372 at depth: 4, the bounding box is (-112.293,-873.708), (646.032,22.6868), leaf: 0, edge: 1
[RTREE] This is node 1124 at depth: 4, the bounding box is (585.658,-738.943), (813.839,282.05), leaf: 0, edge: 1
[RTREE] This is node 1130 at depth: 4, the bounding box is (-235.387,-759.866), (726.489,-116.979), leaf: 0, edge: 1
[RTREE] This is node 1131 at depth: 3, the bounding box is (-516.589,-906.959), (904.511,282.05), leaf: 1, edge: 0
[RTREE] This is node 1119 at depth: 4, the bounding box is (-152.293,-588.056), (-144.059,486.737), leaf: 0, edge: 1
[RTREE] This is node 361 at depth: 4, the bounding box is (-515.616,77.147), (-259.304,361.104), leaf: 0, edge: 1
[RTREE] This is node 1108 at depth: 4, the bounding box is (4.86524,-596.72), (186.009,743.511), leaf: 0, edge: 1
[RTREE] This is node 1113 at depth: 4, the bounding box is (-343.059,-20.4085), (40.203,522.338), leaf: 0, edge: 1
[RTREE] This is node 1140 at depth: 3, the bounding box is (-515.616,-596.72), (186.009,743.511), leaf: 1, edge: 0
[RTREE] This is node 1170 at depth: 2, the bounding box is (-999.742,-931.109), (997.504,743.511), leaf: 0, edge: 0
[RTREE] This is node 622 at depth: 4, the bounding box is (-957.938,-956.855), (-466.182,305.384), leaf: 0, edge: 1
[RTREE] This is node 920 at depth: 4, the bounding box is (-986.95,-937.561), (-865.052,-724.285), leaf: 0, edge: 1
[RTREE] This is node 1084 at depth: 3, the bounding box is (-986.95,-956.855), (-466.182,305.384), leaf: 1, edge: 0
[RTREE] This is node 169 at depth: 4, the bounding box is (-919.878,119.753), (-332.313,188.574), leaf: 0, edge: 1
[RTREE] This is node 251 at depth: 4, the bounding box is (-705.006,211.259), (-458.449,912.027), leaf: 0, edge: 1
[RTREE] This is node 54 at depth: 4, the bounding box is (-964.886,-703.699), (-236.682,915.231), leaf: 0, edge: 1
[RTREE] This is node 2 at depth: 4, the bounding box is (-937.837,-576.892), (-346.366,245.172), leaf: 0, edge: 1
[RTREE] This is node 16 at depth: 4, the bounding box is (-698.314,-282.051), (-334.761,-148.35), leaf: 0, edge: 1
[RTREE] This is node 156 at depth: 4, the bounding box is (-565.043,-331.017), (-408.231,441.042), leaf: 0, edge: 1
[RTREE] This is node 162 at depth: 4, the bounding box is (-547.934,316.436), (-326.203,470.09), leaf: 0, edge: 1
[RTREE] This is node 171 at depth: 4, the bounding box is (-935.356,-183.589), (83.5001,467.313), leaf: 0, edge: 1
[RTREE] This is node 306 at depth: 3, the bounding box is (-964.886,-703.699), (83.5001,915.231), leaf: 1, edge: 0
[RTREE] This is node 329 at depth: 4, the bounding box is (-921.419,-741.494), (-538.883,946.434), leaf: 0, edge: 1
[RTREE] This is node 120 at depth: 4, the bounding box is (-964.057,-700.154), (289.161,687.146), leaf: 0, edge: 1
[RTREE] This is node 155 at depth: 4, the bounding box is (-363.072,-475.151), (-135.63,714.689), leaf: 0, edge: 1
[RTREE] This is node 342 at depth: 4, the bounding box is (-604.883,-836.43), (157.086,976.206), leaf: 0, edge: 1
[RTREE] This is node 349 at depth: 4, the bounding box is (-799.751,-732.472), (295.538,957.289), leaf: 0, edge: 1
[RTREE] This is node 565 at depth: 4, the bounding box is (-466.64,-802.269), (-442.963,982.943), leaf: 0, edge: 1
[RTREE] This is node 601 at depth: 4, the bounding box is (-669.619,245.977), (31.252,967.154), leaf: 0, edge: 1
[RTREE] This is node 1143 at depth: 4, the bounding box is (-869.09,-567.762), (-539.315,978.116), leaf: 0, edge: 1
[RTREE] This is node 356 at depth: 3, the bounding box is (-964.057,-836.43), (295.538,982.943), leaf: 1, edge: 0
[RTREE] This is node 488 at depth: 4, the bounding box is (-971.369,-795.385), (-566.665,-576.837), leaf: 0, edge: 1
[RTREE] This is node 450 at depth: 4, the bounding box is (-835.321,-512.616), (13.0132,885.555), leaf: 0, edge: 1
[RTREE] This is node 518 at depth: 4, the bounding box is (-707.438,250.779), (-601.42,806.217), leaf: 0, edge: 1
[RTREE] This is node 528 at depth: 3, the bounding box is (-971.369,-795.385), (13.0132,885.555), leaf: 1, edge: 0
[RTREE] This is node 1179 at depth: 2, the bounding box is (-986.95,-956.855), (295.538,982.943), leaf: 0, edge: 0
[RTREE] This is node 131 at depth: 1, the bounding box is (-999.742,-998.713), (999.368,999.354), leaf: 0, edge: 0
[RTREE] This is node 43 at depth: 4, the bounding box is (62.3165,654.999), (702.797,671.659), leaf: 0, edge: 1
[RTREE] This is node 86 at depth: 3, the bounding box is (62.3165,654.999), (702.797,671.659), leaf: 1, edge: 0
[RTREE] This is node 136 at depth: 2, the bounding box is (62.3165,654.999), (702.797,671.659), leaf: 0, edge: 0
[RTREE] This is node 586 at depth: 1, the bounding box is (62.3165,654.999), (702.797,671.659), leaf: 0, edge: 0
[RTREE] This is node 92 at depth: 4, the bounding box is (-263.421,556.999), (955.403,711.634), leaf: 0, edge: 1
[RTREE] This is node 229 at depth: 4, the bounding box is (-176.281,591.159), (927.486,769.688), leaf: 0, edge: 1
[RTREE] This is node 245 at depth: 3, the bounding box is (-263.421,556.999), (955.403,769.688), leaf: 1, edge: 0
[RTREE] This is node 288 at depth: 2, the bounding box is (-263.421,556.999), (955.403,769.688), leaf: 0, edge: 0
[RTREE] This is node 611 at depth: 1, the bounding box is (-263.421,556.999), (955.403,769.688), leaf: 0, edge: 0
[RTREE] This is node 64 at depth: 4, the bounding box is (-842.969,-837.28), (-753.493,-116.604), leaf: 0, edge: 1
[RTREE] This is node 79 at depth: 3, the bounding box is (-842.969,-837.28), (-753.493,-116.604), leaf: 1, edge: 0
[RTREE] This is node 130 at depth: 2, the bounding box is (-842.969,-837.28), (-753.493,-116.604), leaf: 0, edge: 0
[RTREE] This is node 653 at depth: 1, the bounding box is (-842.969,-837.28), (-753.493,-116.604), leaf: 0, edge: 0
[RTREE] This is node 438 at depth: 4, the bounding box is (-950.484,612.947), (679.437,696.163), leaf: 0, edge: 1
[RTREE] This is node 461 at depth: 4, the bounding box is (-683.235,728.401), (546.143,798.043), leaf: 0, edge: 1
[RTREE] This is node 479 at depth: 4, the bounding box is (-833.86,659.543), (852.091,708.165), leaf: 0, edge: 1
[RTREE] This is node 539 at depth: 4, the bounding box is (-365.503,634.261), (205.442,697.553), leaf: 0, edge: 1
[RTREE] This is node 524 at depth: 3, the bounding box is (-950.484,612.947), (852.091,798.043), leaf: 1, edge: 0
[RTREE] This is node 435 at depth: 4, the bounding box is (-132.11,618.976), (696.966,664.2), leaf: 0, edge: 1
[RTREE] This is node 558 at depth: 3, the bounding box is (-132.11,618.976), (696.966,664.2), leaf: 1, edge: 0
[RTREE] This is node 585 at depth: 2, the bounding box is (-950.484,612.947), (852.091,798.043), leaf: 0, edge: 0
[RTREE] This is node 232 at depth: 4, the bounding box is (-658.13,72.105), (750.821,279.226), leaf: 0, edge: 1
[RTREE] This is node 261 at depth: 3, the bounding box is (-658.13,72.105), (750.821,279.226), leaf: 1, edge: 0
[RTREE] This is node 295 at depth: 2, the bounding box is (-658.13,72.105), (750.821,279.226), leaf: 0, edge: 0
[RTREE] This is node 132 at depth: 4, the bounding box is (-897.472,-87.1746), (-445.72,-80.628), leaf: 0, edge: 1
[RTREE] This is node 123 at depth: 4, the bounding box is (-705.332,-207.777), (10.8514,-23.1647), leaf: 0, edge: 1
[RTREE] This is node 128 at depth: 4, the bounding box is (-740.264,243.487), (383.605,416.084), leaf: 0, edge: 1
[RTREE] This is node 194 at depth: 4, the bounding box is (-912.187,135.22), (-541.862,390.78), leaf: 0, edge: 1
[RTREE] This is node 201 at depth: 3, the bounding box is (-912.187,-207.777), (383.605,416.084), leaf: 1, edge: 0
[RTREE] This is node 298 at depth: 2, the bounding box is (-912.187,-207.777), (383.605,416.084), leaf: 0, edge: 0
[RTREE] This is node 199 at depth: 4, the bounding box is (-843.341,461.58), (-705.953,654.204), leaf: 0, edge: 1
[RTREE] This is node 210 at depth: 4, the bounding box is (-477.099,87.5111), (-454.893,571.024), leaf: 0, edge: 1
[RTREE] This is node 216 at depth: 4, the bounding box is (172.333,473.097), (543.142,539.136), leaf: 0, edge: 1
[RTREE] This is node 223 at depth: 4, the bounding box is (-62.644,448.476), (546.106,505.099), leaf: 0, edge: 1
[RTREE] This is node 226 at depth: 3, the bounding box is (-843.341,87.5111), (546.106,654.204), leaf: 1, edge: 0
[RTREE] This is node 204 at depth: 4, the bounding box is (-462.589,251.13), (804.894,449.613), leaf: 0, edge: 1
[RTREE] This is node 197 at depth: 4, the bounding box is (-725.87,84.718), (375.236,279.193), leaf: 0, edge: 1
[RTREE] This is node 233 at depth: 4, the bounding box is (-422.796,296.927), (-272.298,349.696), leaf: 0, edge: 1
[RTREE] This is node 238 at depth: 4, the bounding box is (69.0846,55.5097), (239.556,498.177), leaf: 0, edge: 1
[RTREE] This is node 246 at depth: 4, the bounding box is (-645.158,435.612), (-583.234,485.851), leaf: 0, edge: 1
[RTREE] This is node 247 at depth: 4, the bounding box is (-458.639,495.366), (-66.2113,594.399), leaf: 0, edge: 1
[RTREE] This is node 263 at depth: 3, the bounding box is (-725.87,55.5097), (804.894,594.399), leaf: 1, edge: 0
[RTREE] This is node 315 at depth: 2, the bounding box is (-843.341,55.5097), (804.894,654.204), leaf: 0, edge: 0
[RTREE] This is node 293 at depth: 4, the bounding box is (-799.537,-396.585), (-500.015,748.206), leaf: 0, edge: 1
[RTREE] This is node 367 at depth: 4, the bounding box is (-608.774,-303.164), (-573.416,165.574), leaf: 0, edge: 1
[RTREE] This is node 371 at depth: 4, the bounding box is (-664.688,-263.396), (-519.28,-25.1845), leaf: 0, edge: 1
[RTREE] This is node 347 at depth: 3, the bounding box is (-799.537,-396.585), (-500.015,748.206), leaf: 1, edge: 0
[RTREE] This is node 402 at depth: 2, the bounding box is (-799.537,-396.585), (-500.015,748.206), leaf: 0, edge: 0
[RTREE] This is node 152 at depth: 4, the bounding box is (-128.746,285.946), (-84.7664,737.622), leaf: 0, edge: 1
[RTREE] This is node 291 at depth: 3, the bounding box is (-128.746,285.946), (-84.7664,737.622), leaf: 1, edge: 0
[RTREE] This is node 610 at depth: 2, the bounding box is (-128.746,285.946), (-84.7664,737.622), leaf: 0, edge: 0
[RTREE] This is node 497 at depth: 4, the bounding box is (-351.408,757.287), (750.893,899.231), leaf: 0, edge: 1
[RTREE] This is node 551 at depth: 3, the bounding box is (-351.408,757.287), (750.893,899.231), leaf: 1, edge: 0
[RTREE] This is node 652 at depth: 2, the bounding box is (-351.408,757.287), (750.893,899.231), leaf: 0, edge: 0
[RTREE] This is node 746 at depth: 1, the bounding box is (-950.484,-396.585), (852.091,899.231), leaf: 0, edge: 0
[RTREE] This is node 370 at depth: 4, the bounding box is (-957.732,-166.37), (-874.151,818.823), leaf: 0, edge: 1
[RTREE] This is node 420 at depth: 3, the bounding box is (-957.732,-166.37), (-874.151,818.823), leaf: 1, edge: 0
[RTREE] This is node 875 at depth: 2, the bounding box is (-957.732,-166.37), (-874.151,818.823), leaf: 0, edge: 0
[RTREE] This is node 936 at depth: 1, the bounding box is (-957.732,-166.37), (-874.151,818.823), leaf: 0, edge: 0
[RTREE] This is node 716 at depth: 4, the bounding box is (-663.719,-644.349), (-653.746,632.104), leaf: 0, edge: 1
[RTREE] This is node 754 at depth: 4, the bounding box is (-881.152,-753.449), (-655.921,521.62), leaf: 0, edge: 1
[RTREE] This is node 783 at depth: 3, the bounding box is (-881.152,-753.449), (-653.746,632.104), leaf: 1, edge: 0
[RTREE] This is node 768 at depth: 4, the bounding box is (-868.854,-143.119), (-743.653,46.3687), leaf: 0, edge: 1
[RTREE] This is node 811 at depth: 3, the bounding box is (-868.854,-143.119), (-743.653,46.3687), leaf: 1, edge: 0
[RTREE] This is node 818 at depth: 2, the bounding box is (-881.152,-753.449), (-653.746,632.104), leaf: 0, edge: 0
[RTREE] This is node 1024 at depth: 1, the bounding box is (-881.152,-753.449), (-653.746,632.104), leaf: 0, edge: 0
[RTREE] This is node 457 at depth: 4, the bounding box is (467.999,-841.471), (625.473,913.401), leaf: 0, edge: 1
[RTREE] This is node 519 at depth: 3, the bounding box is (467.999,-841.471), (625.473,913.401), leaf: 1, edge: 0
[RTREE] This is node 445 at depth: 4, the bounding box is (791.853,-289.169), (972.315,471.29), leaf: 0, edge: 1
[RTREE] This is node 427 at depth: 4, the bounding box is (621.393,-893.692), (922.009,933.969), leaf: 0, edge: 1
[RTREE] This is node 715 at depth: 4, the bounding box is (667.19,-806.527), (907.241,898.235), leaf: 0, edge: 1
[RTREE] This is node 749 at depth: 4, the bounding box is (590.959,-47.5273), (841.165,689.82), leaf: 0, edge: 1
[RTREE] This is node 808 at depth: 4, the bounding box is (637.71,-861.88), (826.629,850.114), leaf: 0, edge: 1
[RTREE] This is node 840 at depth: 4, the bounding box is (717.948,-221.587), (825.886,413.2), leaf: 0, edge: 1
[RTREE] This is node 842 at depth: 4, the bounding box is (519.12,-823.19), (953.202,379.334), leaf: 0, edge: 1
[RTREE] This is node 914 at depth: 4, the bounding box is (607.495,-218.365), (889.324,429.009), leaf: 0, edge: 1
[RTREE] This is node 1092 at depth: 4, the bounding box is (493.738,5.34545), (833.205,859.29), leaf: 0, edge: 1
[RTREE] This is node 453 at depth: 3, the bounding box is (493.738,-893.692), (972.315,933.969), leaf: 1, edge: 0
[RTREE] This is node 513 at depth: 4, the bounding box is (359.823,-951.124), (795.316,413.76), leaf: 0, edge: 1
[RTREE] This is node 554 at depth: 4, the bounding box is (574.415,-935.739), (575.673,186.922), leaf: 0, edge: 1
[RTREE] This is node 760 at depth: 4, the bounding box is (379.94,-687.024), (674.329,713.182), leaf: 0, edge: 1
[RTREE] This is node 787 at depth: 4, the bounding box is (396.849,-284.115), (843.12,134.63), leaf: 0, edge: 1
[RTREE] This is node 882 at depth: 4, the bounding box is (447.04,-140.267), (657.13,-60.1341), leaf: 0, edge: 1
[RTREE] This is node 555 at depth: 3, the bounding box is (359.823,-951.124), (843.12,713.182), leaf: 1, edge: 0
[RTREE] This is node 745 at depth: 2, the bounding box is (359.823,-951.124), (972.315,933.969), leaf: 0, edge: 0
[RTREE] This is node 1096 at depth: 1, the bounding box is (359.823,-951.124), (972.315,933.969), leaf: 0, edge: 0
[RTREE] This is node 24 at depth: 4, the bounding box is (-121.574,-997.688), (732.582,-902.954), leaf: 0, edge: 1
[RTREE] This is node 42 at depth: 4, the bounding box is (134.383,-825.533), (853.948,-535.134), leaf: 0, edge: 1
[RTREE] This is node 59 at depth: 4, the bounding box is (-183.513,-891.24), (794.601,-446.976), leaf: 0, edge: 1
[RTREE] This is node 82 at depth: 3, the bounding box is (-183.513,-997.688), (853.948,-446.976), leaf: 1, edge: 0
[RTREE] This is node 20 at depth: 4, the bounding box is (-671.487,-902.09), (-188.801,-713.934), leaf: 0, edge: 1
[RTREE] This is node 442 at depth: 4, the bounding box is (-485.94,-943.323), (-103.375,-788.974), leaf: 0, edge: 1
[RTREE] This is node 446 at depth: 4, the bounding box is (-593.005,-978.169), (84.237,-794.608), leaf: 0, edge: 1
[RTREE] This is node 470 at depth: 4, the bounding box is (-617.374,-917.493), (511.091,-886.253), leaf: 0, edge: 1
[RTREE] This is node 150 at depth: 3, the bounding box is (-671.487,-978.169), (511.091,-713.934), leaf: 1, edge: 0
[RTREE] This is node 151 at depth: 2, the bounding box is (-671.487,-997.688), (853.948,-446.976), leaf: 0, edge: 0
[RTREE] This is node 1101 at depth: 1, the bounding box is (-671.487,-997.688), (853.948,-446.976), leaf: 0, edge: 0
[RTREE] This is node 764 at depth: 4, the bounding box is (-924.478,847.806), (495.801,911.034), leaf: 0, edge: 1
[RTREE] This is node 820 at depth: 4, the bounding box is (-682.414,864.756), (221.319,892.42), leaf: 0, edge: 1
[RTREE] This is node 821 at depth: 3, the bounding box is (-924.478,847.806), (495.801,911.034), leaf: 1, edge: 0
[RTREE] This is node 935 at depth: 2, the bounding box is (-924.478,847.806), (495.801,911.034), leaf: 0, edge: 0
[RTREE] This is node 48 at depth: 4, the bounding box is (-218.349,767.907), (0.928186,975.197), leaf: 0, edge: 1
[RTREE] This is node 77 at depth: 4, the bounding box is (-340.312,425.028), (211.462,968.12), leaf: 0, edge: 1
[RTREE] This is node 104 at depth: 4, the bounding box is (-69.5165,-694.685), (246.268,976.889), leaf: 0, edge: 1
[RTREE] This is node 108 at depth: 4, the bounding box is (-364.537,227.789), (101.188,862.645), leaf: 0, edge: 1
[RTREE] This is node 110 at depth: 3, the bounding box is (-364.537,-694.685), (246.268,976.889), leaf: 1, edge: 0
[RTREE] This is node 62 at depth: 4, the bounding box is (-937.143,-173.825), (645.772,836.368), leaf: 0, edge: 1
[RTREE] This is node 159 at depth: 4, the bounding box is (-802.659,-377.828), (-66.1758,993.749), leaf: 0, edge: 1
[RTREE] This is node 73 at depth: 4, the bounding box is (-450.184,-711.781), (309.572,970.08), leaf: 0, edge: 1
[RTREE] This is node 98 at depth: 4, the bounding box is (-787.616,-541.797), (631.034,517.77), leaf: 0, edge: 1
[RTREE] This is node 109 at depth: 4, the bounding box is (-782.293,-80.7412), (360.681,649.055), leaf: 0, edge: 1
[RTREE] This is node 112 at depth: 4, the bounding box is (-602.015,-34.0564), (274.85,732.634), leaf: 0, edge: 1
[RTREE] This is node 124 at depth: 4, the bounding box is (-435.688,247.101), (-301.83,940.421), leaf: 0, edge: 1
[RTREE] This is node 133 at depth: 4, the bounding box is (-684.349,-310.796), (-78.5373,216.131), leaf: 0, edge: 1
[RTREE] This is node 181 at depth: 4, the bounding box is (-313.229,776.978), (-73.5251,830.445), leaf: 0, edge: 1
[RTREE] This is node 198 at depth: 4, the bounding box is (-652.89,245.473), (480.972,820.851), leaf: 0, edge: 1
[RTREE] This is node 205 at depth: 4, the bounding box is (-911.398,495.631), (-665.175,710.06), leaf: 0, edge: 1
[RTREE] This is node 213 at depth: 4, the bounding box is (-940.215,-237.446), (-572.271,779.338), leaf: 0, edge: 1
[RTREE] This is node 219 at depth: 4, the bounding box is (-83.234,-135.914), (200.078,920.527), leaf: 0, edge: 1
[RTREE] This is node 489 at depth: 4, the bounding box is (250.638,470.693), (454.527,991.736), leaf: 0, edge: 1
[RTREE] This is node 719 at depth: 4, the bounding box is (131.882,-479.605), (306.126,997.508), leaf: 0, edge: 1
[RTREE] This is node 23 at depth: 3, the bounding box is (-940.215,-711.781), (645.772,997.508), leaf: 1, edge: 0
[RTREE] This is node 49 at depth: 4, the bounding box is (-167.164,-800.005), (65.6115,-706.443), leaf: 0, edge: 1
[RTREE] This is node 50 at depth: 4, the bounding box is (-625.538,-538.78), (-241.577,-313.216), leaf: 0, edge: 1
[RTREE] This is node 61 at depth: 4, the bounding box is (-372.272,-598.45), (-334.862,147.123), leaf: 0, edge: 1
[RTREE] This is node 70 at depth: 4, the bounding box is (-243.342,-625.895), (-57.5114,-180.485), leaf: 0, edge: 1
[RTREE] This is node 90 at depth: 4, the bounding box is (305.386,-696.746), (358.884,495.822), leaf: 0, edge: 1
[RTREE] This is node 91 at depth: 3, the bounding box is (-625.538,-800.005), (358.884,495.822), leaf: 1, edge: 0
[RTREE] This is node 126 at depth: 4, the bounding box is (-807.32,-590.016), (-389.883,599.806), leaf: 0, edge: 1
[RTREE] This is node 200 at depth: 4, the bounding box is (-576.757,-808.09), (148.301,998.835), leaf: 0, edge: 1
[RTREE] This is node 173 at depth: 4, the bounding box is (-596.179,-723.88), (-81.8332,824.851), leaf: 0, edge: 1
[RTREE] This is node 218 at depth: 4, the bounding box is (-842.874,-628.599), (-800.946,764.972), leaf: 0, edge: 1
[RTREE] This is node 607 at depth: 4, the bounding box is (-763.868,991.134), (-388.565,998.29), leaf: 0, edge: 1
[RTREE] This is node 691 at depth: 4, the bounding box is (-549.954,64.4536), (37.3377,996.148), leaf: 0, edge: 1
[RTREE] This is node 220 at depth: 3, the bounding box is (-842.874,-808.09), (148.301,998.835), leaf: 1, edge: 0
[RTREE] This is node 81 at depth: 4, the bounding box is (-179.58,-923.678), (-114.243,370.236), leaf: 0, edge: 1
[RTREE] This is node 97 at depth: 4, the bounding box is (-268.387,-718.243), (-57.416,-490.826), leaf: 0, edge: 1
[RTREE] This is node 230 at depth: 3, the bounding box is (-268.387,-923.678), (-57.416,370.236), leaf: 1, edge: 0
[RTREE] This is node 237 at depth: 2, the bounding box is (-940.215,-923.678), (645.772,998.835), leaf: 0, edge: 0
[RTREE] This is node 1157 at depth: 1, the bounding box is (-940.215,-923.678), (645.772,998.835), leaf: 0, edge: 0
[RTREE] This is node 494 at depth: 4, the bounding box is (68.3576,-554.9), (983.708,-549.341), leaf: 0, edge: 1
